Optical Fibre and Solutions,Engineering,Electrical Engineering
Banking Pranali,Business & Management,Finance
Botany: A Complete Guide,Mathematics & Sciences,Botany
Trps Tax Return Prepares: Income Tax Department In Partnership with Niit Guide,Business & Management,Taxation
Thermal Science & Engineering,Engineering,Aeronautical / Aerospace Engineering
Agricultural Processing & Food Technology,Mathematics & Sciences,Agriculture & Food Tech.
An Autobiography of A Yogi,Arts & Humanities,Language and Literature
An Autobiography Or the Story of My Experiments with Truth,Arts & Humanities,Language and Literature
History of Religion,Arts & Humanities,History
Food and Beverage Services,Business & Management,Hotel Management
Fundamentals of Gerontology,Arts & Humanities,Sociology
Security & Development: the Political Economy of Insurgency In Manipur,Business & Management,Economics
Globalisation & Industrial Sickness,Business & Management,Economics
Hundred Years of Education In Manipur (1886 - 1996),Arts & Humanities,Education
Essential Statistics for Economics & Business Studies,Mathematics & Sciences,Mathematics & Statistics
Press In India,Arts & Humanities,Media & Journalism
Political Economy of Bodo Movement,Business & Management,Economics
Socio Psychological Effects of Higher Education,Arts & Humanities,Psychology
Academic Achievement of Girls In Meghalaya,Arts & Humanities,Education
Dimensions of Modern Education,Arts & Humanities,Education
Kamala Markandayas Novels: Women Centred Perspectives & Post Colonial Issues,Arts & Humanities,Language and Literature
Microprocessor and Microcontroller 02 Ed,Engineering,Electronics and Communication Engineering
Engineering Physics,Mathematics & Sciences,Physics
"Introduction to Non - Conventional Energy, 1st Ed",Engineering,Mechanical Engineering
"Interfacing Through Microprocessors - X, 1st Ed",Engineering,Electronics and Communication Engineering
Thermodynamics Workbook,Mathematics & Sciences,Physics
Metal Cutting & Machine Tools,Engineering,Mechanical Engineering
"Introduction to Statistical Methods, 1st Ed",Mathematics & Sciences,Mathematics & Statistics
"Engineering Metrology, 1st Ed",Engineering,Mechanical Engineering
Electromagnetic Field Theory,Engineering,Electrical Engineering
"Unix - A Quick Reference, 1st Ed",Engineering,Computer Science Engineering
"Probability and Random Process, 1st Ed",Mathematics & Sciences,Mathematics & Statistics
"Projects on Neural Networks, 1st Ed",Engineering,Computer Science Engineering
"Microcontroller & its Applications, 1st Ed",Engineering,Instrumentation Engineering
"Digital Image Processing Using Matlab, 1st Ed",Engineering,Electronics and Communication Engineering
"Speak In English You Can!, 1st Ed",Arts & Humanities,English
Engineering Economics and Costing,Business & Management,Economics
"System Software, 1st Ed",Engineering,Computer Science Engineering
"Total Productive Management, 1st Ed",Business & Management,Management
Solid State Physics,Mathematics & Sciences,Physics
"Professional Ethics and Human Values, 1st Ed",Engineering,Mechanical Engineering
"Pc Software Tools & Techniques, 1st Ed",Engineering,Computer Science Engineering
Mechanics of Solids and Structures Vol - 1,Engineering,Civil Engineering
Design of Machine Elements,Engineering,Industrial / Production Engineering
Applied Physics Ed.2,Mathematics & Sciences,Physics
Technical English,Arts & Humanities,English
"Knowledge Era - Business Cases, 1st Ed",Business & Management,Business
"Engineering Physics, 1st Ed",Mathematics & Sciences,Physics
"Introduction to Information Technology with C, 1st Ed",Engineering,Computer Science Engineering
"Physics Laboratory Manual, 1st Ed",Mathematics & Sciences,Physics
Production Technology,Engineering,Industrial / Production Engineering
"Structural Engineering for Architecture, 3rd Ed",Engineering,Architecture
Engineering Practice Laboratory,Engineering,Mechanical Engineering
"Fundamentals of Electrical and Electronics Engg., 5th Ed",Engineering,Electrical Engineering
"Electron Devices, 1st Ed",Engineering,Electrical Engineering
Industrial Engineering & Management,Engineering,Mechanical Engineering
"Neural Networks, 1st Ed",Engineering,Computer Science Engineering
Numerical Methods for Engineers,Mathematics & Sciences,Mathematics & Statistics
"Mechanical System Design, 1st Ed",Engineering,Mechanical Engineering
Fundamentals of Automobile Engineering,Engineering,Automobile Engineering
Design of Transmission Systems,Engineering,Mechanical Engineering
"Electromagnetics Fields, 1st Ed",Engineering,Electronics and Communication Engineering
Practical Personality and Development,Business & Management,Management
Course on Power Plant Engineering,Engineering,Mechanical Engineering
Signals & Systems,Engineering,Electrical Engineering
"Principles of Management, 1st Ed",Business & Management,Management
Icacc 2007,Engineering,Computer Science Engineering
Probability and Statistics,Mathematics & Sciences,Mathematics & Statistics
Principles of Communications,Engineering,Electrical Engineering
Icmcs 2007,Engineering,Computer Science Engineering
Textbook of Biochemistry 02 Ed,Mathematics & Sciences,Biochemistry
Probability Random Processes and Queuing Theory,Mathematics & Sciences,Other Mathematics & Sciences
Human Resource Management,Business & Management,Management
"Relativity and Quantum Mechanics, 1st Ed",Mathematics & Sciences,Physics
"Web Graphics (With CD), 1st Ed",Engineering,Computer Science Engineering
"Matlab and Simulink Introductionand Appl, 2nd Ed 02 Ed",Engineering,Computer Science Engineering
"Electric Circuit Analysis, 2nd Ed.",Engineering,Electrical Engineering
Basic Electrical Engineering,Engineering,Electrical Engineering
Discrete Mathematics,Mathematics & Sciences,Mathematics & Statistics
Digital Signal Processing,Engineering,Electronics and Communication Engineering
Engineering Physics - I,Mathematics & Sciences,Physics
A Course Book on Technical English,Arts & Humanities,English
Object Oriented Programming Through Java,Engineering,Computer Science Engineering
"Database Management Systems, 1st Ed",Engineering,Computer Science Engineering
Materials Science,Mathematics & Sciences,Physics
It Workshop,Engineering,Computer Science Engineering
"Electromagnetic Fields, 2nd Ed",Engineering,Electrical Engineering
Digital Communications,Engineering,Electrical Engineering
Engineering Chemistry,Mathematics & Sciences,Chemistry
"Environmental Management, 2nd Ed",Engineering,Civil Engineering
Applied Physics,Mathematics & Sciences,Physics
Engineering Physics,Mathematics & Sciences,Physics
"Engineering Physics (JNTU - Kkd), 2nd Ed",Mathematics & Sciences,Physics
"Internal Combustion Engines, 2nd Ed 02 Ed",Engineering,Mechanical Engineering
"Text Book of Engineering Thermodynamics, 1st Ed",Mathematics & Sciences,Physics
"Dictionary of Biochemistry, Biotechnology & Bioinformatics, 2nd Ed",Engineering,BioTechnology
"Heat and Mass Transfer, 1st Ed",Engineering,Mechanical Engineering
"Electrical Machines - II, 1st Ed",Engineering,Electrical Engineering
Tb of Environmentals Studies,Engineering,Civil Engineering
Enterprise Resource Planning,Business & Management,Management
"Compiler Design, 1st Ed",Engineering,Computer Science Engineering
Challenges In Written English,Arts & Humanities,English
Electrical Technology,Engineering,Electrical Engineering
Vector Analysis & its Appl.,Mathematics & Sciences,Mathematics & Statistics
Mathematical Foundations of Computer Science,Mathematics & Sciences,Mathematics & Statistics
Fundamental of Computing & Computer Programming,Engineering,Computer Science Engineering
Electrical Mechines Iii,Engineering,Electrical Engineering
Electrical Mechines - I,Engineering,Electrical Engineering
Electrical Machines Ii,Engineering,Electrical Engineering
Workshop Mannual 2 E,Engineering,Mechanical Engineering
Computer Organization 2 E,Mathematics & Sciences,Chemistry
Principles of VLSI Design,Engineering,Electronics and Communication Engineering
Mathematics for Engg,Mathematics & Sciences,Mathematics & Statistics
Probability and Statistics for Engineers,Mathematics & Sciences,Mathematics & Statistics
Mathematical Foun. of Comp. Sci. 2 E,Engineering,Computer Science Engineering
Digital Logic Design,Engineering,Electrical Engineering
Puzzles and Games,Arts & Humanities,English
Discrete Mathematical Structures,Mathematics & Sciences,Mathematics & Statistics
Engineering Physics Au/Mit - 08,Mathematics & Sciences,Physics
Chemistry for Engineers,Mathematics & Sciences,Chemistry
Machine Design,Engineering,Mechanical Engineering
Engineering Physics,Mathematics & Sciences,Physics
Communication Skills for Engineering,Arts & Humanities,English
Engineering Chemistry - I,Mathematics & Sciences,Chemistry
Operating System,Engineering,Computer Science Engineering
Practical Engineering Chemistry,Mathematics & Sciences,Chemistry
Programming In Java,Engineering,Computer Science Engineering
"Engineering Graphics, 2nd Ed",Engineering,Mechanical Engineering
Mathematical Methods,Mathematics & Sciences,Mathematics & Statistics
Unix Programming,Engineering,Computer Science Engineering
Mobile Communication,Engineering,Electrical Engineering
"Optimization In Engineering, 2nd Ed",Mathematics & Sciences,Mathematics & Statistics
Engineering Physics - II,Mathematics & Sciences,Physics
Object Oriented Programming Using C++,Engineering,Computer Science Engineering
"Statistics for Management, 1st Ed",Mathematics & Sciences,Mathematics & Statistics
"Applied Discrete Structure for Computer Applications, 1st Ed",Mathematics & Sciences,Mathematics & Statistics
Engineering Mathematics,Mathematics & Sciences,Mathematics & Statistics
Electric Circuits and Electron Devices,Engineering,Electrical Engineering
Circuit Theory,Engineering,Electrical Engineering
Quantitative Management Techniques,Mathematics & Sciences,Mathematics & Statistics
FAQs In Java,Engineering,Computer Science Engineering
Faqs In Visual Basic,Engineering,Computer Science Engineering
Pen Your Letters,Arts & Humanities,English
Electronic Devices and Circuits,Engineering,Electrical Engineering
Engineering Physics,Mathematics & Sciences,Physics
English Workbook - II,Arts & Humanities,English
Business Communication,Business & Management,Communication
"Dynamics of Machinery, 2nd Ed",Engineering,Mechanical Engineering
Transforms and Partial Differential Equations,Mathematics & Sciences,Mathematics & Statistics
Graph Theory,Mathematics & Sciences,Other Mathematics & Sciences
"Probability Random Processes and Queuing Theory -, 2nd Ed.",Mathematics & Sciences,Mathematics & Statistics
Advanced Accountancy,Business & Management,Accounting
"Data Structures Using C, 2nd Ed",Engineering,Computer Science Engineering
Engineering Physics - I (UPTU),Mathematics & Sciences,Physics
Mathematical Methods (JNTU - Hyd),Mathematics & Sciences,Mathematics & Statistics
"Legal Aspects of Business, 2nd Ed",Business & Management,Business
"Statistics for Management, 2nd Ed",Mathematics & Sciences,Mathematics & Statistics
Semiconductor Physics and Optoelectronics,Mathematics & Sciences,Physics
Managing Soft Skills,Business & Management,Communication
"Concept of Finite Element Methods, 2nd Ed",Engineering,Aeronautical / Aerospace Engineering
Learn to Edit In Style,Arts & Humanities,English
Statistics and Numerical Methods,Mathematics & Sciences,Mathematics & Statistics
Mechanics of Solids and Structures Vol - 2,Engineering,Civil Engineering
Financial Accounting,Business & Management,Accounting
Income Tax - Law and Practice Asst. Year 2010 - 11,Business & Management,Taxation
Organizational Behaviour,Business & Management,Management
"Statistics, Random Processes and Queuing Theory -, 4th Edn.",Mathematics & Sciences,Mathematics & Statistics
Digital Electronics,Engineering,Electrical Engineering
Environmental Science and Engineering,Engineering,Other Engineering
Operations Research,Business & Management,Management
FAQs In Java,Engineering,Computer Science Engineering
Advanced Optical Fiber Communication,Engineering,Electrical Engineering
Principles of Nanotechnology,Engineering,Automobile Engineering
Ground Water,Engineering,Civil Engineering
Web Technology,Engineering,Information Technology
Microprocesors Interfacing and Microcontroller,Engineering,Electronics and Communication Engineering
Electronic Circuits Ii,Engineering,Electrical Engineering
"Circuit Analysis, 2nd Ed",Engineering,Electrical Engineering
Fire Safety Management,Business & Management,Management
"Probability and Random Process, 3rd Ed",Mathematics & Sciences,Other Mathematics & Sciences
Digital Logic Circuits,Engineering,Electrical Engineering
"Control Systems Engineering, 4th Ed, 3rd Ed",Engineering,Electrical Engineering
Numerical Methods,Engineering,Electrical Engineering
"Communication Theory, 2nd Ed",Engineering,Electrical Engineering
"Linear Integrated Circuits, 4th Ed",Engineering,Electrical Engineering
Physics Materials,Mathematics & Sciences,Physics
Compilier Design,Engineering,Computer Science Engineering
Mechanics of Solids,Engineering,Aeronautical / Aerospace Engineering
Computer Network,Engineering,Information Technology
Genetic Engineering,Mathematics & Sciences,Chemistry
Illustrated Dictionary of Mechanical Eng,Engineering,Mechanical Engineering
Rf & Microwave Engg.,Engineering,Computer Science Engineering
Agroforestry and Agronomy of Multiple Trees,Engineering,Agricultural Engineering
